Filename,Label,Area,No. of peaks,Length
COR_12_23_Hos,0,56343.5,3,127.0
COR_12_23_Hos,0,59396.5,3,133.0
COR_12_23_Hos,0,4089.5,2,164.0
COR_12_23_Hos,0,4475.0,3,180.0
COR_12_23_Hos,0,3590.0,3,190.0
COR_12_23_Hos,0,4112.5,2,192.0
COR_12_23_Hos,1,23211.0,1,214.0
COR_12_23_Hos,0,7129.0,1,224.0
COR_12_23_Hos,0,13035.0,4,257.0
COR_12_23_Hos,0,55022.5,3,261.0
COR_12_23_Hos,0,46687.0,2,265.0
COR_12_23_Hos,0,5341.0,5,268.0
COR_12_23_Hos,0,8929.5,5,271.0
COR_12_23_Hos,0,11192.0,4,272.0
COR_12_23_Hos,0,60426.5,3,276.0
COR_12_23_Hos,0,64258.5,4,278.0
COR_12_23_Hos,0,61267.0,3,280.0
COR_12_23_Hos,0,18021.0,1,352.0
COR_12_23_Hos,0,8875.5,1,423.0
COR_12_24_Hos,0,43650.5,2,43.0
COR_12_24_Hos,0,40288.0,3,47.0
COR_12_24_Hos,0,24318.0,5,51.0
COR_12_24_Hos,0,13009.5,5,53.0
COR_12_24_Hos,0,9656.5,4,58.0
COR_12_24_Hos,0,10330.5,3,66.0
COR_12_24_Hos,0,22393.0,2,70.0
COR_12_24_Hos,0,12213.0,2,83.0
COR_12_24_Hos,0,20492.0,3,88.0
COR_12_24_Hos,0,27056.0,3,92.0
COR_12_24_Hos,0,5335.0,2,105.0
COR_12_24_Hos,0,16489.0,1,118.0
COR_12_24_Hos,0,18596.5,2,123.0
COR_12_24_Hos,0,24428.0,3,127.0
COR_12_24_Hos,0,23269.5,2,133.0
COR_12_24_Hos,0,5506.0,2,159.0
COR_12_24_Hos,0,7647.5,2,164.0
COR_12_24_Hos,0,1826.0,1,178.0
COR_12_24_Hos,0,2688.0,2,192.0
COR_12_24_Hos,1,24034.5,1,213.0
COR_12_24_Hos,0,2939.0,2,224.0
COR_12_24_Hos,0,2724.0,1,238.0
COR_12_24_Hos,0,4196.5,1,254.0
COR_12_24_Hos,0,3075.5,2,274.0
COR_12_24_Hos,0,11371.0,6,278.0
COR_12_24_Hos,0,3206.5,2,316.0
COR_12_24_Hos,0,8834.5,3,320.0
COR_12_24_Hos,0,21197.0,3,325.0
COR_12_24_Hos,0,16149.5,3,329.0
COR_12_24_Hos,0,4266.5,2,352.0
COR_12_24_Hos,0,14080.5,2,355.0
COR_12_24_Hos,0,2233.0,1,365.0
COR_12_24_Hos,0,3624.5,2,369.0
COR_12_24_Hos,0,7524.0,2,373.0
COR_12_24_Hos,0,14178.0,2,377.0
COR_12_24_Hos,0,6834.0,1,394.0
COR_12_24_Hos,0,1970.5,1,434.0
COR_12_25_Hos,0,68465.5,3,44.0
COR_12_25_Hos,0,65226.0,4,47.0
COR_12_25_Hos,0,62429.0,4,49.0
COR_12_25_Hos,0,40823.5,4,51.0
COR_12_25_Hos,0,13258.5,5,55.0
COR_12_25_Hos,0,12855.5,5,57.0
COR_12_25_Hos,0,25503.0,3,65.0
COR_12_25_Hos,0,50856.5,2,69.0
COR_12_25_Hos,0,27558.5,3,83.0
COR_12_25_Hos,0,39048.5,2,89.0
COR_12_25_Hos,0,37904.0,2,93.0
COR_12_25_Hos,0,7588.0,2,105.0
COR_12_25_Hos,0,8959.5,3,112.0
COR_12_25_Hos,0,14547.5,3,119.0
COR_12_25_Hos,0,15899.5,4,121.0
COR_12_25_Hos,0,16603.5,3,123.0
COR_12_25_Hos,0,40853.0,3,127.0
COR_12_25_Hos,0,43953.0,2,133.0
COR_12_25_Hos,0,2768.5,1,155.0
COR_12_25_Hos,0,4720.0,2,158.0
COR_12_25_Hos,0,6715.5,3,163.0
COR_12_25_Hos,0,6093.5,3,167.0
COR_12_25_Hos,0,8331.5,4,169.0
COR_12_25_Hos,0,6941.5,5,174.0
COR_12_25_Hos,0,4177.0,4,179.0
COR_12_25_Hos,0,3742.0,2,192.0
COR_12_25_Hos,1,32245.0,2,214.0
COR_12_25_Hos,0,2519.5,1,224.0
COR_12_25_Hos,0,5527.0,2,240.0
COR_12_25_Hos,0,3616.0,2,265.0
COR_12_25_Hos,0,5640.5,3,267.0
COR_12_25_Hos,0,8512.5,3,269.0
COR_12_25_Hos,0,15804.0,5,271.0
COR_12_25_Hos,0,25899.0,4,272.0
COR_12_25_Hos,0,85362.5,3,276.0
COR_12_25_Hos,0,85457.0,4,279.0
COR_12_25_Hos,0,73928.0,3,280.0
COR_12_25_Hos,0,2868.5,1,318.0
COR_12_25_Hos,0,1821.0,1,326.0
COR_12_25_Hos,0,30777.0,2,344.0
COR_12_25_Hos,0,16531.0,2,352.0
COR_12_25_Hos,0,24009.0,2,356.0
COR_12_25_Hos,0,19338.5,2,395.0
COR_12_25_Hos,0,6960.0,1,422.0
COR_12_26_Hos,0,65696.5,2,43.0
COR_12_26_Hos,0,61523.0,3,47.0
COR_12_26_Hos,0,59134.5,4,49.0
COR_12_26_Hos,0,38754.0,4,51.0
COR_12_26_Hos,0,13240.0,6,55.0
COR_12_26_Hos,0,10159.5,4,62.0
COR_12_26_Hos,0,16795.5,3,65.0
COR_12_26_Hos,0,38513.5,3,69.0
COR_12_26_Hos,0,16134.5,3,83.0
COR_12_26_Hos,0,22730.0,3,88.0
COR_12_26_Hos,0,32216.5,3,92.0
COR_12_26_Hos,0,16562.5,1,105.0
COR_12_26_Hos,0,118672.5,1,119.0
COR_12_26_Hos,0,154907.0,2,121.0
COR_12_26_Hos,0,87704.5,2,127.0
COR_12_26_Hos,0,45799.5,3,133.0
COR_12_26_Hos,0,4166.0,1,164.0
COR_12_26_Hos,0,3819.0,3,173.0
COR_12_26_Hos,0,6526.5,3,174.0
COR_12_26_Hos,0,7186.5,3,179.0
COR_12_26_Hos,0,3993.0,1,192.0
COR_12_26_Hos,0,5585.0,1,203.0
COR_12_26_Hos,0,19965.0,2,214.0
COR_12_26_Hos,0,4240.5,2,224.0
COR_12_26_Hos,0,2986.0,1,240.0
COR_12_26_Hos,0,2983.0,1,257.0
COR_12_26_Hos,0,9566.5,2,261.0
COR_12_26_Hos,0,46737.5,2,265.0
COR_12_26_Hos,0,41822.0,2,269.0
COR_12_26_Hos,0,10684.5,4,272.0
COR_12_26_Hos,0,38466.0,2,276.0
COR_12_26_Hos,0,40599.0,4,278.0
COR_12_26_Hos,0,36655.5,3,280.0
COR_12_26_Hos,0,13220.0,1,352.0
COR_12_26_Hos,0,5274.5,1,394.0
COR_12_27_Hos,0,65412.5,2,43.0
COR_12_27_Hos,0,61266.5,3,47.0
COR_12_27_Hos,0,59599.0,4,49.0
COR_12_27_Hos,0,40116.0,4,51.0
COR_12_27_Hos,0,14232.0,6,55.0
COR_12_27_Hos,0,13620.5,5,57.0
COR_12_27_Hos,0,10387.5,4,62.0
COR_12_27_Hos,0,13663.5,4,65.0
COR_12_27_Hos,0,29723.5,4,69.0
COR_12_27_Hos,0,13465.5,4,83.0
COR_12_27_Hos,0,26286.5,3,88.0
COR_12_27_Hos,0,41227.5,3,92.0
COR_12_27_Hos,0,10963.5,3,105.0
COR_12_27_Hos,0,136390.5,2,116.0
COR_12_27_Hos,0,141793.0,2,119.0
COR_12_27_Hos,0,140450.5,3,121.0
COR_12_27_Hos,0,119783.5,5,123.0
COR_12_27_Hos,0,41695.0,4,127.0
COR_12_27_Hos,0,38414.0,2,133.0
COR_12_27_Hos,0,2640.5,1,155.0
COR_12_27_Hos,0,4336.5,1,164.0
COR_12_27_Hos,0,4744.0,5,173.0
COR_12_27_Hos,0,6447.0,3,174.0
COR_12_27_Hos,0,8859.5,3,178.0
COR_12_27_Hos,0,2476.0,1,192.0
COR_12_27_Hos,0,8476.5,1,203.0
COR_12_27_Hos,1,35297.5,1,214.0
COR_12_27_Hos,0,35816.0,2,219.0
COR_12_27_Hos,0,5254.0,2,224.0
COR_12_27_Hos,1,4495.0,1,239.0
COR_12_27_Hos,0,5806.0,2,245.0
COR_12_27_Hos,0,4619.0,2,249.0
COR_12_27_Hos,0,11872.0,3,253.0
COR_12_27_Hos,0,65047.5,2,257.0
COR_12_27_Hos,0,3710.5,3,270.0
COR_12_27_Hos,0,4521.0,3,272.0
COR_12_27_Hos,0,9340.5,4,276.0
COR_12_27_Hos,0,16558.0,3,280.0
COR_12_27_Hos,0,12098.0,2,285.0
COR_12_27_Hos,0,25503.5,1,354.0
COR_12_27_Hos,0,13248.0,1,394.0
COR_12_27_Hos,0,8141.0,2,423.0
COR_12_27_Hos,0,2869.0,1,464.0
COR_12_28_Hos,0,24270.5,3,44.0
COR_12_28_Hos,0,25513.5,2,47.0
COR_12_28_Hos,0,17459.5,3,52.0
COR_12_28_Hos,0,15406.0,4,54.0
COR_12_28_Hos,0,15249.0,3,57.0
COR_12_28_Hos,0,3876.5,1,70.0
COR_12_28_Hos,0,12095.0,1,84.0
COR_12_28_Hos,0,12670.0,2,93.0
COR_12_28_Hos,0,6921.5,3,119.0
COR_12_28_Hos,0,8474.5,4,121.0
COR_12_28_Hos,0,12163.5,4,123.0
COR_12_28_Hos,0,17951.5,4,127.0
COR_12_28_Hos,0,15845.5,3,130.0
COR_12_28_Hos,0,3221.5,1,164.0
COR_12_28_Hos,0,6545.0,1,214.0
COR_12_28_Hos,0,4470.5,2,268.0
COR_12_28_Hos,0,3018.5,1,280.0
COR_12_28_Hos,0,1313.0,1,345.0
COR_12_28_Hos,0,7630.5,1,353.0
COR_12_28_Hos,0,1311.0,1,369.0
COR_12_28_Hos,0,3150.0,2,373.0
COR_12_29_Hos,0,83461.0,2,43.0
COR_12_29_Hos,0,80294.5,3,47.0
COR_12_29_Hos,0,77641.0,4,49.0
COR_12_29_Hos,0,51111.0,4,51.0
COR_12_29_Hos,0,12739.0,6,55.0
COR_12_29_Hos,0,12355.0,4,57.0
COR_12_29_Hos,0,20985.0,3,65.0
COR_12_29_Hos,0,54469.5,3,69.0
COR_12_29_Hos,0,40224.5,2,76.0
COR_12_29_Hos,0,32616.0,5,83.0
COR_12_29_Hos,0,42425.0,3,88.0
COR_12_29_Hos,0,62063.0,3,92.0
COR_12_29_Hos,0,18560.0,2,105.0
COR_12_29_Hos,0,17349.0,1,119.0
COR_12_29_Hos,0,21346.0,3,121.0
COR_12_29_Hos,0,23020.5,3,123.0
COR_12_29_Hos,0,48927.0,3,127.0
COR_12_29_Hos,0,65568.0,3,133.0
COR_12_29_Hos,0,28366.5,3,138.0
COR_12_29_Hos,0,5036.5,1,151.0
COR_12_29_Hos,0,6254.0,2,155.0
COR_12_29_Hos,0,5388.0,2,164.0
COR_12_29_Hos,0,6431.5,3,167.0
COR_12_29_Hos,0,7867.5,3,169.0
COR_12_29_Hos,0,3542.0,1,178.0
COR_12_29_Hos,0,4591.0,2,192.0
COR_12_29_Hos,0,9129.5,1,203.0
COR_12_29_Hos,0,10956.5,4,209.0
COR_12_29_Hos,0,50639.0,3,214.0
COR_12_29_Hos,0,9602.5,2,224.0
COR_12_29_Hos,0,3068.5,2,232.0
COR_12_29_Hos,0,6525.0,4,239.0
COR_12_29_Hos,0,3689.0,2,255.0
COR_12_29_Hos,0,4807.5,2,266.0
COR_12_29_Hos,0,6470.0,4,271.0
COR_12_29_Hos,0,6566.0,4,272.0
COR_12_29_Hos,0,23810.0,4,278.0
COR_12_29_Hos,0,28873.0,4,280.0
COR_12_29_Hos,0,50621.5,3,284.0
COR_12_29_Hos,0,29320.0,2,288.0
COR_12_29_Hos,0,5073.5,3,325.0
COR_12_29_Hos,0,12037.0,2,329.0
COR_12_29_Hos,0,28157.5,2,333.0
COR_12_29_Hos,0,3252.0,3,341.0
COR_12_29_Hos,0,3285.5,3,348.0
COR_12_29_Hos,0,19417.5,2,351.0
COR_12_29_Hos,0,10052.5,1,423.0
COR_12_29_Hos,0,2680.5,1,464.0
COR_12_30_Hos,0,69218.5,3,43.0
COR_12_30_Hos,0,67428.0,3,47.0
COR_12_30_Hos,0,63230.5,4,49.0
COR_12_30_Hos,0,40601.5,4,51.0
COR_12_30_Hos,0,16425.0,6,55.0
COR_12_30_Hos,0,13046.5,4,62.0
COR_12_30_Hos,0,16923.5,3,65.0
COR_12_30_Hos,0,36255.5,3,69.0
COR_12_30_Hos,0,20846.5,3,83.0
COR_12_30_Hos,0,31205.0,2,89.0
COR_12_30_Hos,0,33340.0,3,92.0
COR_12_30_Hos,0,16055.5,2,105.0
COR_12_30_Hos,0,170937.0,2,116.0
COR_12_30_Hos,0,223035.0,2,119.0
COR_12_30_Hos,0,36930.0,2,127.0
COR_12_30_Hos,0,40672.0,2,133.0
COR_12_30_Hos,0,2666.0,1,155.0
COR_12_30_Hos,0,5668.5,1,164.0
COR_12_30_Hos,0,8072.5,4,169.0
COR_12_30_Hos,0,10900.5,4,171.0
COR_12_30_Hos,0,11404.5,5,172.0
COR_12_30_Hos,0,7708.0,2,178.0
COR_12_30_Hos,0,5046.0,1,192.0
COR_12_30_Hos,1,34486.0,2,213.0
COR_12_30_Hos,0,6982.0,2,224.0
COR_12_30_Hos,0,3604.0,3,237.0
COR_12_30_Hos,0,4158.5,2,245.0
COR_12_30_Hos,0,5827.0,2,265.0
COR_12_30_Hos,0,19391.0,3,268.0
COR_12_30_Hos,0,80553.5,2,272.0
COR_12_30_Hos,0,71685.5,3,276.0
COR_12_30_Hos,0,13917.0,5,280.0
COR_12_30_Hos,0,2505.0,1,344.0
COR_12_30_Hos,0,18517.0,1,352.0
COR_12_30_Hos,0,22254.5,1,422.0
COR_12_31_Hos,0,80009.5,2,44.0
COR_12_31_Hos,0,76898.5,3,47.0
COR_12_31_Hos,0,73803.5,4,49.0
COR_12_31_Hos,0,54992.0,4,51.0
COR_12_31_Hos,0,12540.5,6,55.0
COR_12_31_Hos,0,12845.5,4,57.0
COR_12_31_Hos,0,15286.5,4,65.0
COR_12_31_Hos,0,46149.0,2,70.0
COR_12_31_Hos,0,31775.0,2,84.0
COR_12_31_Hos,0,39354.0,2,89.0
COR_12_31_Hos,0,43330.5,3,93.0
COR_12_31_Hos,0,4895.5,3,102.0
COR_12_31_Hos,0,8121.0,3,105.0
COR_12_31_Hos,0,9777.0,1,119.0
COR_12_31_Hos,0,17910.5,2,123.0
COR_12_31_Hos,0,63791.5,2,127.0
COR_12_31_Hos,0,57457.5,2,133.0
COR_12_31_Hos,0,4382.0,2,156.0
COR_12_31_Hos,0,10898.0,2,159.0
COR_12_31_Hos,0,11795.0,2,164.0
COR_12_31_Hos,0,2325.0,2,192.0
COR_12_31_Hos,0,36745.5,1,214.0
COR_12_31_Hos,0,9932.0,3,224.0
COR_12_31_Hos,0,2814.0,1,239.0
COR_12_31_Hos,0,4480.0,3,255.0
COR_12_31_Hos,0,4798.5,3,257.0
COR_12_31_Hos,0,10961.0,2,272.0
COR_12_31_Hos,0,80350.5,2,276.0
COR_12_31_Hos,0,81316.0,4,278.0
COR_12_31_Hos,0,77111.0,3,280.0
COR_12_31_Hos,0,2843.5,2,297.0
COR_12_31_Hos,0,6158.0,1,342.0
COR_12_31_Hos,0,20170.0,1,353.0
COR_12_31_Hos,0,3910.0,3,369.0
COR_12_31_Hos,0,18279.5,3,371.0
COR_12_31_Hos,0,28864.0,2,377.0
COR_12_31_Hos,0,27472.0,2,381.0
COR_12_31_Hos,0,19114.0,2,385.0
COR_12_31_Hos,0,6998.0,2,423.0
COR_12_31_Hos,0,1874.5,1,464.0
COR_12_33_Hos,0,84526.0,2,44.0
COR_12_33_Hos,0,81798.0,4,47.0
COR_12_33_Hos,0,73907.0,2,54.0
COR_12_33_Hos,0,18687.0,4,66.0
COR_12_33_Hos,0,47694.5,2,70.0
COR_12_33_Hos,0,38168.5,3,75.0
COR_12_33_Hos,0,28958.0,3,77.0
COR_12_33_Hos,0,13794.0,2,84.0
COR_12_33_Hos,0,17163.5,2,89.0
COR_12_33_Hos,0,25152.5,3,93.0
COR_12_33_Hos,0,22321.0,3,97.0
COR_12_33_Hos,0,5569.0,1,105.0
COR_12_33_Hos,0,76714.0,2,119.0
COR_12_33_Hos,0,76800.0,4,123.0
COR_12_33_Hos,0,38465.0,3,127.0
COR_12_33_Hos,0,38943.0,2,134.0
COR_12_33_Hos,0,3050.5,1,163.0
COR_12_33_Hos,0,7620.5,2,170.0
COR_12_33_Hos,1,14484.5,1,214.0
COR_12_33_Hos,0,1921.0,1,232.0
COR_12_33_Hos,0,16484.5,2,236.0
COR_12_33_Hos,0,5643.0,2,272.0
COR_12_33_Hos,0,10761.0,2,276.0
COR_12_33_Hos,0,17038.5,2,280.0
COR_12_33_Hos,0,1973.5,1,296.0
COR_12_33_Hos,0,8668.5,2,300.0
COR_12_34_Hos,0,18917.5,3,44.0
COR_12_34_Hos,0,20049.0,3,47.0
COR_12_34_Hos,0,5855.0,3,57.0
COR_12_34_Hos,0,5984.0,2,70.0
COR_12_34_Hos,0,4636.5,2,85.0
COR_12_34_Hos,0,3552.0,3,112.0
COR_12_34_Hos,0,13871.5,4,119.0
COR_12_34_Hos,0,27979.0,3,121.0
COR_12_34_Hos,0,27524.5,4,123.0
COR_12_34_Hos,0,26995.5,3,127.0
COR_12_34_Hos,0,1307.0,1,156.0
COR_12_34_Hos,0,3207.0,2,164.0
COR_12_34_Hos,0,2384.0,2,174.0
COR_12_34_Hos,0,5480.5,1,214.0
COR_12_34_Hos,0,3747.0,3,269.0
COR_12_34_Hos,0,13777.0,2,272.0
COR_12_34_Hos,0,14606.0,3,276.0
COR_12_34_Hos,0,15850.5,4,278.0
COR_12_34_Hos,0,7442.0,3,280.0
COR_12_34_Hos,0,1581.0,1,308.0
COR_12_34_Hos,0,5887.0,2,312.0
COR_12_34_Hos,0,2536.5,2,351.0
COR_12_35_Hos,0,40924.5,2,43.0
COR_12_35_Hos,0,41176.5,3,47.0
COR_12_35_Hos,0,40248.5,4,49.0
COR_12_35_Hos,0,30842.0,4,51.0
COR_12_35_Hos,0,16033.5,5,55.0
COR_12_35_Hos,0,15970.0,5,57.0
COR_12_35_Hos,0,12159.5,3,62.0
COR_12_35_Hos,0,12486.5,3,65.0
COR_12_35_Hos,0,33789.0,3,69.0
COR_12_35_Hos,0,17762.5,3,83.0
COR_12_35_Hos,0,34595.0,3,90.0
COR_12_35_Hos,0,42330.0,3,92.0
COR_12_35_Hos,0,10476.0,2,105.0
COR_12_35_Hos,0,124615.0,1,116.0
COR_12_35_Hos,0,213000.0,3,121.0
COR_12_35_Hos,0,133596.0,2,127.0
COR_12_35_Hos,0,56280.0,3,134.0
COR_12_35_Hos,0,10744.5,4,138.0
COR_12_35_Hos,0,4585.0,1,155.0
COR_12_35_Hos,0,5736.0,2,164.0
COR_12_35_Hos,0,7504.0,3,169.0
COR_12_35_Hos,0,8746.0,4,171.0
COR_12_35_Hos,0,9999.0,4,172.0
COR_12_35_Hos,0,7879.5,2,192.0
COR_12_35_Hos,0,38606.0,2,214.0
COR_12_35_Hos,0,8789.5,2,224.0
COR_12_35_Hos,0,4379.0,2,238.0
COR_12_35_Hos,0,5206.5,2,254.0
COR_12_35_Hos,0,6354.0,3,257.0
COR_12_35_Hos,0,6322.0,2,268.0
COR_12_35_Hos,0,19230.0,4,272.0
COR_12_35_Hos,0,118851.0,2,276.0
COR_12_35_Hos,0,118386.5,2,280.0
COR_12_35_Hos,0,3956.0,1,342.0
COR_12_35_Hos,0,17845.5,1,354.0
COR_12_35_Hos,0,22660.5,2,356.0
COR_12_35_Hos,0,20917.0,1,422.0
COR_12_36_Hos,0,73434.5,2,43.0
COR_12_36_Hos,0,69381.0,3,47.0
COR_12_36_Hos,0,66507.0,4,49.0
COR_12_36_Hos,0,41853.5,4,51.0
COR_12_36_Hos,0,12173.5,6,55.0
COR_12_36_Hos,0,11742.5,4,57.0
COR_12_36_Hos,0,16531.0,3,65.0
COR_12_36_Hos,0,27703.5,3,69.0
COR_12_36_Hos,0,17533.0,2,76.0
COR_12_36_Hos,0,30906.0,3,83.0
COR_12_36_Hos,0,37578.5,3,88.0
COR_12_36_Hos,0,40423.5,4,92.0
COR_12_36_Hos,0,5872.0,1,105.0
COR_12_36_Hos,0,116738.0,1,119.0
COR_12_36_Hos,0,118429.5,2,121.0
COR_12_36_Hos,0,52888.0,3,127.0
COR_12_36_Hos,0,61770.0,2,133.0
COR_12_36_Hos,0,3132.0,1,155.0
COR_12_36_Hos,0,4777.0,1,164.0
COR_12_36_Hos,0,4178.5,1,179.0
COR_12_36_Hos,0,6761.0,3,182.0
COR_12_36_Hos,0,8753.5,3,184.0
COR_12_36_Hos,0,5440.0,2,192.0
COR_12_36_Hos,1,25975.5,2,213.0
COR_12_36_Hos,0,6595.5,1,224.0
COR_12_36_Hos,0,2914.5,1,240.0
COR_12_36_Hos,0,5458.5,5,271.0
COR_12_36_Hos,0,5982.5,4,272.0
COR_12_36_Hos,0,12778.5,4,276.0
COR_12_36_Hos,0,21963.0,3,280.0
COR_12_36_Hos,0,17266.5,3,284.0
COR_12_36_Hos,0,8388.5,2,288.0
COR_12_36_Hos,0,24322.5,2,292.0
COR_12_36_Hos,0,2742.5,2,318.0
COR_12_36_Hos,0,2153.0,2,329.0
COR_12_36_Hos,0,3634.0,2,333.0
COR_12_36_Hos,0,9155.5,2,337.0
COR_12_36_Hos,0,20297.0,3,341.0
COR_12_36_Hos,0,40502.5,3,344.0
COR_12_36_Hos,0,13943.0,3,351.0
COR_12_36_Hos,0,19749.5,2,354.0
COR_12_36_Hos,0,11401.0,2,371.0
COR_12_36_Hos,0,10305.5,1,395.0
COR_12_37_Hos,0,75636.0,2,43.0
COR_12_37_Hos,0,73778.0,3,47.0
COR_12_37_Hos,0,71140.5,4,49.0
COR_12_37_Hos,0,44017.0,4,51.0
COR_12_37_Hos,0,16472.0,5,55.0
COR_12_37_Hos,0,13123.5,5,62.0
COR_12_37_Hos,0,35565.0,4,65.0
COR_12_37_Hos,0,65612.0,3,69.0
COR_12_37_Hos,0,37207.0,3,76.0
COR_12_37_Hos,0,22217.0,4,83.0
COR_12_37_Hos,0,31001.5,3,88.0
COR_12_37_Hos,0,59379.5,3,92.0
COR_12_37_Hos,0,14203.5,3,105.0
COR_12_37_Hos,0,120806.0,1,119.0
COR_12_37_Hos,0,125536.5,3,121.0
COR_12_37_Hos,0,124550.0,3,123.0
COR_12_37_Hos,0,64085.0,3,127.0
COR_12_37_Hos,0,71064.0,2,133.0
COR_12_37_Hos,0,9693.0,2,165.0
COR_12_37_Hos,0,3281.5,1,178.0
COR_12_37_Hos,0,4912.0,2,192.0
COR_12_37_Hos,1,39168.0,1,213.0
COR_12_37_Hos,0,10240.5,1,224.0
COR_12_37_Hos,0,10518.5,2,228.0
COR_12_37_Hos,0,5704.5,2,238.0
COR_12_37_Hos,0,2522.5,2,257.0
COR_12_37_Hos,0,8155.0,4,271.0
COR_12_37_Hos,0,10438.5,3,272.0
COR_12_37_Hos,0,27941.5,4,276.0
COR_12_37_Hos,0,74710.5,3,280.0
COR_12_37_Hos,0,60502.0,2,284.0
COR_12_37_Hos,0,4213.0,1,342.0
COR_12_37_Hos,0,27099.0,1,353.0
COR_12_37_Hos,0,2062.5,1,365.0
COR_12_37_Hos,0,3745.5,3,369.0
COR_12_37_Hos,0,14045.0,3,371.0
COR_12_37_Hos,0,20412.0,1,422.0
COR_12_38_Hos,0,41096.0,2,44.0
COR_12_38_Hos,0,38043.0,2,47.0
COR_12_38_Hos,0,35691.0,4,49.0
COR_12_38_Hos,0,28570.0,4,51.0
COR_12_38_Hos,0,17224.5,5,53.0
COR_12_38_Hos,0,13084.0,4,57.0
COR_12_38_Hos,0,6632.5,4,66.0
COR_12_38_Hos,0,18349.0,3,69.0
COR_12_38_Hos,0,32548.5,4,84.0
COR_12_38_Hos,0,46905.0,5,90.0
COR_12_38_Hos,0,28645.0,4,93.0
COR_12_38_Hos,0,6892.5,2,105.0
COR_12_38_Hos,0,9072.5,2,116.0
COR_12_38_Hos,0,11078.0,4,120.0
COR_12_38_Hos,0,12163.5,5,127.0
COR_12_38_Hos,0,23389.0,2,133.0
COR_12_38_Hos,0,5337.0,1,165.0
COR_12_38_Hos,0,4961.5,1,192.0
COR_12_38_Hos,0,3305.5,2,209.0
COR_12_38_Hos,0,49634.5,2,214.0
COR_12_38_Hos,0,4903.0,2,224.0
COR_12_38_Hos,0,4520.5,2,239.0
COR_12_38_Hos,0,4077.0,2,255.0
COR_12_38_Hos,0,4990.5,2,265.0
COR_12_38_Hos,0,15574.5,3,268.0
COR_12_38_Hos,0,64720.5,2,272.0
COR_12_38_Hos,0,58448.0,3,276.0
COR_12_38_Hos,0,55379.5,4,279.0
COR_12_38_Hos,0,3042.0,1,295.0
COR_12_38_Hos,0,4392.5,4,301.0
COR_12_38_Hos,0,5152.5,3,304.0
COR_12_38_Hos,0,13063.0,3,308.0
COR_12_38_Hos,0,33854.5,2,312.0
COR_12_38_Hos,0,31136.0,3,317.0
COR_12_38_Hos,0,18482.0,1,349.0
COR_12_38_Hos,0,32228.5,2,351.0
COR_12_38_Hos,0,39413.0,3,353.0
COR_12_38_Hos,0,2549.0,1,370.0
COR_12_38_Hos,0,18516.5,2,394.0
COR_12_38_Hos,0,40167.0,1,422.0
COR_12_38_Hos,0,3096.5,2,464.0
COR_12_39_Hos,0,76776.0,2,43.0
COR_12_39_Hos,0,69845.0,2,47.0
COR_12_39_Hos,0,66010.0,4,49.0
COR_12_39_Hos,0,42577.5,4,51.0
COR_12_39_Hos,0,13639.5,6,55.0
COR_12_39_Hos,0,13607.5,5,57.0
COR_12_39_Hos,0,10739.0,4,65.0
COR_12_39_Hos,0,36201.0,3,69.0
COR_12_39_Hos,0,34573.5,3,73.0
COR_12_39_Hos,0,15941.0,3,83.0
COR_12_39_Hos,0,20750.5,4,86.0
COR_12_39_Hos,0,34637.5,3,92.0
COR_12_39_Hos,0,8554.0,1,105.0
COR_12_39_Hos,0,104826.5,1,117.0
COR_12_39_Hos,0,111740.5,2,119.0
COR_12_39_Hos,0,111066.0,4,121.0
COR_12_39_Hos,0,96785.5,4,123.0
COR_12_39_Hos,0,60715.0,3,127.0
COR_12_39_Hos,0,71498.5,2,133.0
COR_12_39_Hos,0,3737.5,1,159.0
COR_12_39_Hos,0,6396.0,2,164.0
COR_12_39_Hos,0,3962.5,2,178.0
COR_12_39_Hos,0,4947.0,1,203.0
COR_12_39_Hos,1,36294.0,3,214.0
COR_12_39_Hos,0,2939.0,1,224.0
COR_12_39_Hos,0,4444.5,3,238.0
COR_12_39_Hos,0,8839.0,4,245.0
COR_12_39_Hos,0,51819.5,2,249.0
COR_12_39_Hos,0,4203.0,3,271.0
COR_12_39_Hos,0,6117.0,3,272.0
COR_12_39_Hos,0,12698.5,4,276.0
COR_12_39_Hos,0,23508.0,4,280.0
COR_12_39_Hos,0,34709.5,3,284.0
COR_12_39_Hos,0,2287.0,2,369.0
COR_12_39_Hos,0,2865.0,2,373.0
COR_12_39_Hos,0,3113.5,1,394.0
COR_12_40_Hos,0,91020.5,2,44.0
COR_12_40_Hos,0,87162.0,3,47.0
COR_12_40_Hos,0,27657.0,4,54.0
COR_12_40_Hos,0,25977.5,4,57.0
COR_12_40_Hos,0,22462.0,3,66.0
COR_12_40_Hos,0,43800.5,3,69.0
COR_12_40_Hos,0,19359.0,2,83.0
COR_12_40_Hos,0,28527.0,3,88.0
COR_12_40_Hos,0,40122.0,2,93.0
COR_12_40_Hos,0,8653.0,2,105.0
COR_12_40_Hos,0,129551.5,2,119.0
COR_12_40_Hos,0,130888.5,3,123.0
COR_12_40_Hos,0,57136.0,3,127.0
COR_12_40_Hos,0,62035.5,2,133.0
COR_12_40_Hos,0,3090.5,1,159.0
COR_12_40_Hos,0,7590.5,2,164.0
COR_12_40_Hos,0,5174.5,5,173.0
COR_12_40_Hos,0,3397.5,2,192.0
